"","data.percent_covid","data.percent_covid_unw","data.iso_code","data.gid_0","data.percent_contact","data.percent_contact_unw","data.percent_mask","data.percent_mask_unw","data.pct_anxious_7d","data.pct_anxious_7d_unw","data.percent_finance","data.percent_finance_unw","country","date"
"84",0.078057,0.072222,"AFG","AFG",0.515186,0.586466,0.461237,0.46875,0.130518,0.090909,0.594891,0.62931,"Afghanistan",2020-07-19
"85",0.049296,0.058511,"AFG","AFG",0.590509,0.587413,0.469712,0.469697,0.156633,0.166667,0.633119,0.619835,"Afghanistan",2020-07-20
"86",0.140503,0.12234,"AFG","AFG",0.611973,0.632353,0.388505,0.409091,0.149324,0.164063,0.571281,0.516393,"Afghanistan",2020-07-21
"87",0.076681,0.076503,"AFG","AFG",0.717279,0.621212,0.345169,0.421488,0.178938,0.135593,0.538049,0.567568,"Afghanistan",2020-07-22
"88",0.099225,0.075145,"AFG","AFG",0.712598,0.629032,0.479948,0.478632,0.156971,0.140351,0.586547,0.557522,"Afghanistan",2020-07-23
"89",0.074049,0.068063,"AFG","AFG",0.58781,0.64539,0.439136,0.473684,0.188529,0.162791,0.498836,0.488,"Afghanistan",2020-07-24
"90",0.068317,0.109453,"AFG","AFG",0.670029,0.696296,0.399419,0.420635,0.087027,0.139344,0.578235,0.55,"Afghanistan",2020-07-25
"91",0.104438,0.112903,"AFG","AFG",0.605073,0.627737,0.429301,0.48,0.139834,0.155738,0.559,0.556522,"Afghanistan",2020-07-26
"92",0.08578,0.093264,"AFG","AFG",0.653982,0.620438,0.448849,0.458333,0.208426,0.194915,0.623487,0.589286,"Afghanistan",2020-07-27
"93",0.101918,0.07027,"AFG","AFG",0.720103,0.669492,0.389578,0.427273,0.2659,0.201835,0.598864,0.576923,"Afghanistan",2020-07-28
"94",0.094968,0.08867,"AFG","AFG",0.588723,0.606897,0.453625,0.462121,0.128414,0.148438,0.565164,0.566667,"Afghanistan",2020-07-29
"95",0.071398,0.098765,"AFG","AFG",0.692515,0.574257,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-07-30
"96",0.038004,0.05,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-07-31
"97",0.099573,0.077519,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-01
"98",0.096173,0.071006,"AFG","AFG",0.727684,0.698276,0.421639,0.447619,0.177388,0.201923,NA,NA,"Afghanistan",2020-08-02
"99",0.051985,0.057325,"AFG","AFG",0.599356,0.551402,0.357216,0.352941,NA,NA,NA,NA,"Afghanistan",2020-08-03
"100",0.091648,0.081395,"AFG","AFG",0.585908,0.59633,0.444933,0.352941,NA,NA,NA,NA,"Afghanistan",2020-08-04
"101",0.11279,0.102857,"AFG","AFG",0.821619,0.728814,0.160235,0.252252,0.130235,0.144231,0.606938,0.514851,"Afghanistan",2020-08-05
"102",0.066873,0.066667,"AFG","AFG",0.586893,0.54,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-06
"103",0.068741,0.079755,"AFG","AFG",0.649391,0.598131,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-07
"104",0.105732,0.078571,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-08
"105",0.082273,0.075472,"AFG","AFG",0.60824,0.571429,0.353686,0.405941,NA,NA,NA,NA,"Afghanistan",2020-08-09
"106",0.128444,0.09375,"AFG","AFG",0.523066,0.509434,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-10
"107",0.128856,0.086207,"AFG","AFG",0.635295,0.624,0.492518,0.483333,0.210675,0.172414,0.597845,0.554545,"Afghanistan",2020-08-11
"108",0.059515,0.057554,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-12
"109",0.091404,0.096386,"AFG","AFG",0.673115,0.598214,0.461772,0.407407,0.134761,0.116505,0.671012,0.61,"Afghanistan",2020-08-13
"110",0.075849,0.083871,"AFG","AFG",0.67337,0.638889,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-14
"111",0.102015,0.079096,"AFG","AFG",0.522686,0.57377,0.538728,0.5,0.104483,0.09434,0.471208,0.509434,"Afghanistan",2020-08-15
"112",0.065483,0.058065,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-16
"113",0.017864,0.036765,"AFG","AFG",0.536337,0.553398,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-17
"114",0.073135,0.055172,"AFG","AFG",0.738745,0.70297,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-18
"115",0.070688,0.071856,"AFG","AFG",0.670758,0.607477,0.381507,0.39604,NA,NA,NA,NA,"Afghanistan",2020-08-19
"116",0.070152,0.047945,"AFG","AFG",0.677203,0.647619,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-20
"117",0.034316,0.061453,"AFG","AFG",0.678843,0.650407,0.321163,0.373913,0.132872,0.12963,0.573308,0.548077,"Afghanistan",2020-08-21
"118",0.070719,0.065574,"AFG","AFG",0.714499,0.613636,0.36302,0.451613,0.128479,0.097561,0.50026,0.525,"Afghanistan",2020-08-22
"119",0.035835,0.045977,"AFG","AFG",0.650105,0.617188,0.290006,0.350427,0.127548,0.149123,0.556562,0.586538,"Afghanistan",2020-08-23
"120",0.119734,0.075581,"AFG","AFG",0.639268,0.618644,0.521094,0.423423,0.099942,0.113208,0.615314,0.563107,"Afghanistan",2020-08-24
"121",0.038195,0.055901,"AFG","AFG",0.652122,0.609091,0.305327,0.43,0.086599,0.13,NA,NA,"Afghanistan",2020-08-25
"122",0.087361,0.064286,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-26
"123",0.079164,0.067669,"AFG","AFG",0.71855,0.65,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-27
"124",0.086759,0.092486,"AFG","AFG",0.694046,0.669291,0.326,0.401786,0.038385,0.057692,0.550861,0.543689,"Afghanistan",2020-08-28
"125",0.058116,0.062937,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-29
"126",0.089242,0.083871,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-08-30
"127",0.05786,0.071006,"AFG","AFG",0.60986,0.609091,0.322925,0.409524,0.120954,0.088235,0.62252,0.68,"Afghanistan",2020-08-31
"128",0.058237,0.062112,"AFG","AFG",0.607274,0.584158,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-01
"129",0.058976,0.055249,"AFG","AFG",0.660832,0.615385,0.39352,0.401639,0.16698,0.172131,0.55982,0.59292,"Afghanistan",2020-09-02
"130",0.079663,0.065574,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-03
"131",0.088613,0.087591,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-04
"132",0.052824,0.066667,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-05
"133",0.037882,0.042735,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-06
"134",0.057942,0.072072,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-07
"135",0.14353,0.100917,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-08
"136",0.07308,0.087379,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-09
"137",0.039288,0.050847,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-10
"138",0.070355,0.078261,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-11
"139",0.033214,0.036364,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-12
"140",0.039069,0.081081,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-13
"141",0.169102,0.099099,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-14
"142",0.14259,0.113043,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-15
"143",0.083438,0.09816,"AFG","AFG",0.591479,0.653846,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-16
"144",0.03509,0.065693,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-17
"145",0.062208,0.064,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-18
"146",0.074787,0.085106,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-19
"147",0.065163,0.070922,"AFG","AFG",0.695225,0.683168,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-20
"148",0.087799,0.096,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-21
"149",0.096468,0.084615,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-22
"150",0.094481,0.079365,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-23
"151",0.079302,0.09322,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-24
"152",0.067784,0.071429,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-25
"153",0.112442,0.108696,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-26
"154",0.069462,0.09375,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-27
"155",0.077439,0.061538,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-28
"156",0.063458,0.056911,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-29
"157",0.092897,0.103175,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-09-30
"158",0.121743,0.092857,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-01
"159",0.032344,0.055556,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-02
"160",0.174836,0.126582,"AFG","AFG",0.591276,0.6,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-03
"161",0.124403,0.090909,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-04
"162",0.139497,0.106667,"AFG","AFG",0.511197,0.631068,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-05
"163",0.075312,0.104895,"AFG","AFG",0.630461,0.64,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-06
"164",0.068717,0.052239,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-07
"165",0.109635,0.054264,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-08
"166",0.047087,0.065041,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-09
"167",0.085897,0.085271,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-10
"168",0.09458,0.111111,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-11
"169",0.101444,0.068966,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-12
"170",0.085115,0.120968,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-13
"171",0.030265,0.045045,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-14
"172",0.067707,0.083969,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-15
"173",0.089325,0.086957,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-16
"174",0.116313,0.121739,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-18
"175",0.108838,0.111111,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-19
"176",0.028804,0.072727,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-22
"177",0.125465,0.121495,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-23
"178",0.137268,0.096296,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-24
"179",0.044578,0.088496,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-25
"180",0.196461,0.099174,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-27
"181",0.071411,0.118182,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-28
"182",0.145442,0.087719,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-29
"183",0.085183,0.10084,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-30
"184",0.110127,0.125,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-10-31
"185",0.14685,0.103774,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-02
"186",0.117864,0.128713,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-03
"187",0.27613,0.221239,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-06
"188",0.085976,0.111111,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-09
"189",0.155921,0.144144,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-11
"190",0.082435,0.088235,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-12
"191",0.14996,0.109091,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-14
"192",0.150243,0.12844,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-15
"193",0.158211,0.132075,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-16
"194",0.089663,0.096491,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-18
"195",0.11926,0.094891,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-19
"196",0.12832,0.11811,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-20
"197",0.198936,0.149606,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-21
"198",0.150386,0.12,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-22
"199",0.189769,0.15,"AFG","AFG",0.663553,0.613208,0.467439,0.480392,NA,NA,NA,NA,"Afghanistan",2020-11-23
"200",0.145069,0.159341,"AFG","AFG",0.532543,0.585586,0.472237,0.504854,NA,NA,NA,NA,"Afghanistan",2020-11-24
"201",0.164719,0.13125,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-25
"202",0.098164,0.113095,"AFG","AFG",0.576309,0.636364,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-26
"203",0.115738,0.110465,"AFG","AFG",0.643295,0.62963,0.557231,0.509615,NA,NA,NA,NA,"Afghanistan",2020-11-27
"204",0.126153,0.138095,"AFG","AFG",0.562933,0.540146,0.362773,0.496,0.219043,0.156522,0.569538,0.645455,"Afghanistan",2020-11-28
"205",0.128195,0.11976,"AFG","AFG",0.777239,0.594059,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-29
"206",0.174224,0.115854,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-11-30
"207",0.154297,0.172414,"AFG","AFG",0.525643,0.536364,0.458181,0.509804,NA,NA,NA,NA,"Afghanistan",2020-12-01
"208",0.156391,0.16,"AFG","AFG",0.678645,0.61,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-02
"209",0.143726,0.118056,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-03
"210",0.139616,0.142857,"AFG","AFG",0.620829,0.635593,0.544697,0.522936,0.192087,0.22549,NA,NA,"Afghanistan",2020-12-04
"211",0.121553,0.125749,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-05
"212",0.163362,0.138095,"AFG","AFG",0.608777,0.546875,0.497675,0.564103,NA,NA,NA,NA,"Afghanistan",2020-12-06
"213",0.144088,0.127907,"AFG","AFG",0.610963,0.584071,0.466915,0.504762,NA,NA,NA,NA,"Afghanistan",2020-12-07
"214",0.134717,0.102564,"AFG","AFG",0.619739,0.53211,0.540805,0.5,NA,NA,NA,NA,"Afghanistan",2020-12-08
"215",0.113681,0.127168,"AFG","AFG",0.58444,0.592233,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-09
"216",0.128366,0.126374,"AFG","AFG",0.574207,0.554455,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-10
"217",0.199918,0.156627,"AFG","AFG",0.694867,0.638095,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-11
"218",0.176772,0.132911,"AFG","AFG",0.407022,0.475248,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-12
"219",0.232739,0.176471,"AFG","AFG",0.658069,0.655462,0.471551,0.481818,NA,NA,NA,NA,"Afghanistan",2020-12-13
"220",0.168404,0.165877,"AFG","AFG",0.638531,0.583333,0.470966,0.536585,0.190458,0.181034,0.644308,0.654545,"Afghanistan",2020-12-14
"221",0.115536,0.125,"AFG","AFG",0.706047,0.674419,0.448519,0.487179,0.186292,0.179245,0.573345,0.572816,"Afghanistan",2020-12-15
"222",0.138674,0.114286,"AFG","AFG",0.585941,0.564356,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-16
"223",0.198094,0.186813,"AFG","AFG",0.641048,0.566372,0.465516,0.52,NA,NA,NA,NA,"Afghanistan",2020-12-17
"224",0.130795,0.133663,"AFG","AFG",0.619306,0.59854,0.574425,0.612903,0.099994,0.135135,0.448735,0.476636,"Afghanistan",2020-12-18
"225",0.179296,0.143713,"AFG","AFG",0.658152,0.6,0.402012,0.45098,NA,NA,NA,NA,"Afghanistan",2020-12-19
"226",0.218134,0.1625,"AFG","AFG",0.638781,0.632075,0.641947,0.57,NA,NA,NA,NA,"Afghanistan",2020-12-20
"227",0.111533,0.08589,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-21
"228",0.173301,0.129353,"AFG","AFG",0.657871,0.632813,0.536803,0.525,0.188724,0.194175,0.521495,0.55,"Afghanistan",2020-12-22
"229",0.181694,0.159763,"AFG","AFG",0.608183,0.59434,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-23
"230",0.218674,0.207865,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-24
"231",0.127129,0.132653,"AFG","AFG",0.575744,0.646018,0.570556,0.539216,NA,NA,NA,NA,"Afghanistan",2020-12-25
"232",0.139529,0.114407,"AFG","AFG",0.606886,0.602941,0.506646,0.548387,0.114833,0.181818,0.640839,0.66055,"Afghanistan",2020-12-26
"233",0.09234,0.11236,"AFG","AFG",0.731852,0.666667,0.401985,0.425743,NA,NA,NA,NA,"Afghanistan",2020-12-27
"234",0.119098,0.111675,"AFG","AFG",0.627143,0.627451,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-28
"235",0.163393,0.139535,"AFG","AFG",0.600685,0.568627,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-29
"236",0.089486,0.108696,"AFG","AFG",0.700285,0.594059,NA,NA,NA,NA,NA,NA,"Afghanistan",2020-12-30
"237",0.188724,0.129032,"AFG","AFG",0.686822,0.634783,0.5994,0.62037,NA,NA,NA,NA,"Afghanistan",2020-12-31
"238",0.079015,0.10625,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-01
"239",0.148231,0.136646,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-02
"240",0.25686,0.226744,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-03
"241",0.101493,0.097087,"AFG","AFG",0.599073,0.552846,0.484536,0.504274,NA,NA,NA,NA,"Afghanistan",2021-01-04
"242",0.169736,0.174699,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-05
"243",0.126965,0.147208,"AFG","AFG",0.625754,0.616071,0.509359,0.534653,NA,NA,NA,NA,"Afghanistan",2021-01-06
"244",0.150101,0.142857,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-07
"245",0.101705,0.111111,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-08
"246",0.074337,0.082051,"AFG","AFG",0.626069,0.638889,0.432819,0.45098,NA,NA,NA,NA,"Afghanistan",2021-01-09
"247",0.138417,0.114286,"AFG","AFG",0.609126,0.566372,0.522622,0.561905,NA,NA,NA,NA,"Afghanistan",2021-01-10
"248",0.12113,0.098958,"AFG","AFG",0.681772,0.656863,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-11
"249",0.150227,0.121053,"AFG","AFG",0.674038,0.535088,0.44441,0.53211,NA,NA,NA,NA,"Afghanistan",2021-01-12
"250",0.136384,0.120219,"AFG","AFG",0.650804,0.563107,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-13
"251",0.130163,0.10559,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-14
"252",0.171608,0.166667,"AFG","AFG",0.742138,0.657658,0.490495,0.542857,NA,NA,NA,NA,"Afghanistan",2021-01-15
"253",0.132004,0.123596,"AFG","AFG",0.72717,0.663366,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-16
"254",0.192736,0.145833,"AFG","AFG",0.642065,0.594059,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-17
"255",0.141664,0.129353,"AFG","AFG",0.698221,0.59633,0.559366,0.524272,NA,NA,NA,NA,"Afghanistan",2021-01-18
"256",0.092219,0.110465,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-19
"257",0.187702,0.156682,"AFG","AFG",0.669269,0.641221,0.510775,0.462185,0.193265,0.196262,0.474683,0.47619,"Afghanistan",2021-01-20
"258",0.150373,0.144385,"AFG","AFG",0.561581,0.513761,0.497505,0.495146,NA,NA,NA,NA,"Afghanistan",2021-01-21
"259",0.147953,0.173913,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-22
"260",0.149922,0.116883,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-23
"261",0.13904,0.136646,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-24
"262",0.188001,0.157143,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-25
"263",0.128044,0.102941,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-26
"264",0.212948,0.149701,"AFG","AFG",0.396044,0.560748,0.580608,0.50495,NA,NA,NA,NA,"Afghanistan",2021-01-27
"265",0.138511,0.136,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-28
"266",0.096664,0.145161,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-29
"267",0.049493,0.090323,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-30
"268",0.074568,0.088889,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-01-31
"269",0.300161,0.107843,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-02
"270",0.1689,0.137255,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-03
"271",0.246053,0.179487,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-04
"272",0.088041,0.100671,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-05
"273",0.064379,0.110236,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-06
"274",0.088624,0.119658,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-07
"275",0.15536,0.132813,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-08
"276",0.127071,0.099237,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-09
"277",0.171061,0.121951,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-10
"278",0.071743,0.071429,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-11
"279",0.087304,0.083799,"AFG","AFG",0.634778,0.605505,0.370318,0.47619,NA,NA,NA,NA,"Afghanistan",2021-02-12
"280",0.111072,0.104396,"AFG","AFG",0.752677,0.679612,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-13
"281",0.101457,0.125828,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-14
"282",0.165285,0.101266,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-15
"283",0.225046,0.122137,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-16
"284",0.110457,0.116279,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-17
"285",0.105517,0.1,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-18
"286",0.136216,0.106557,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-19
"287",0.208363,0.131579,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-20
"288",0.128933,0.123077,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-21
"289",0.127957,0.137255,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-22
"290",0.05276,0.100917,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-23
"291",0.082682,0.091603,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-24
"292",0.104143,0.107143,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-25
"293",0.186208,0.166667,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-26
"294",0.210381,0.144,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-27
"295",0.111577,0.067669,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-02-28
"296",0.113872,0.100917,"AFG","AFG",NA,NA,NA,NA,NA,NA,NA,NA,"Afghanistan",2021-03-01
